epochs,accuracy,loss
328,0.9944333333333333,0.027093742042779922
329,0.9943166666666666,0.027402682229876518
330,0.9943666666666666,0.027542714029550552
331,0.9944666666666667,0.02779513970017433
332,0.9940833333333333,0.027954762801527977
333,0.994,0.027812259271740913
334,0.9941833333333333,0.027704717591404915
335,0.9942333333333333,0.027346644550561905
336,0.9941833333333333,0.027409149333834648
337,0.9944333333333333,0.02758880704641342
338,0.9944166666666666,0.027692440897226334
339,0.99465,0.027554692700505257
340,0.9942333333333333,0.027350733056664467
341,0.99425,0.027433648705482483
342,0.9943166666666666,0.02727680094540119
343,0.9945166666666667,0.02715229243040085
344,0.9945333333333334,0.02732255682349205
345,0.9945166666666667,0.027535922825336456
346,0.9943,0.027416104450821877
347,0.9945333333333334,0.026904772967100143
348,0.9944833333333334,0.026546984910964966
349,0.9944166666666666,0.026405055075883865
